Price,Close,High,Low,Open,Volume
Ticker,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS
Date,,,,,
2023-01-02,49.78605651855469,50.049126576874926,48.7666595721574,48.86530943280838,16344105
2023-01-03,50.01624298095703,50.21354646429087,49.49009910431647,49.786056210942704,10859731
2023-01-04,49.19414520263672,50.147775558551764,48.70088838152555,50.11489227224447,8710752
2023-01-05,49.654518127441406,49.753171748402224,48.66800449733826,49.29279821925398,7324356
2023-01-06,49.52298355102539,49.91758673369945,48.8653065622343,49.62163340588122,8076379
2023-01-09,50.60814666748047,50.805450139117475,49.8518198289142,49.9175863983763,15335931
2023-01-10,51.791961669921875,52.25233516431014,50.50949480026916,50.73968154746329,36685590
2023-01-11,50.77256774902344,52.12080126300653,50.34507751348579,51.95638107320341,13978857
2023-01-12,51.39735794067383,51.49601156032483,50.4437276091353,50.96986770310467,18534366
2023-01-13,50.80545425415039,51.26582780417487,48.47070321663355,51.26582780417487,41603080
2023-01-16,49.687400817871094,51.0356381032547,49.58875096134338,50.838334626948466,11901637
2023-01-17,48.79954528808594,50.77257270532256,48.174751516443806,48.47070487637907,56133672
2023-01-18,48.93107223510742,49.09549242010364,48.53646905966744,48.865305666409206,10135534
2023-01-19,48.86530685424805,49.02972704324106,48.240516909925965,48.700886665255034,11815812
2023-01-20,48.01032638549805,48.865306852327194,47.64860648562855,48.70088666334064,33414445
2023-01-23,48.2076301574707,48.43781691817372,47.61572349466339,48.076097016069426,12076575
2023-01-24,48.53647232055664,48.83242566283272,48.1418653553546,48.24051897828057,10079661
2023-01-25,47.780147552490234,48.6022410425494,47.28689070580452,48.53647446652493,10755367
2023-01-27,47.0895881652832,48.20763503327848,46.23460760669748,47.747265228560586,19400304
2023-01-30,48.07609939575195,48.273402880870826,46.39902541711797,47.08958573340855,19037101
2023-01-31,49.654518127441406,50.44372827887375,48.24051801734418,48.33916787505416,23899842
2023-02-01,48.73377227783203,50.14777231380913,47.7472586994407,49.91758556130111,13454178
2023-02-02,49.29279708862305,49.58875041821553,47.81302667740989,48.53647024044193,21250107
2023-02-03,49.91758728027344,50.64103084688978,49.0626105724091,49.52298409327866,21671890
2023-02-06,51.69331359863281,51.95637987505005,49.522982948934356,49.91758612681091,22104030
2023-02-07,52.679832458496094,53.00866910016643,51.56178185561522,51.693318770234,39149149
2023-02-08,53.10731506347656,53.56768858595572,51.95638125727866,52.67982858967516,41891415
2023-02-09,52.153682708740234,53.89652311147663,51.561776067528115,53.89652311147663,37864893
2023-02-10,52.74559783935547,53.37038782070111,52.02215423346774,52.25234100639797,20582980
2023-02-13,52.3181037902832,53.14019719790354,52.02215046459994,52.91001044164973,12741529
2023-02-14,52.61405563354492,53.271732599061316,51.79196224908739,52.54828906596847,13355443
2023-02-15,52.679832458496094,53.23885587831099,52.35099205357468,52.8113656098638,8324116
2023-02-16,52.712711334228516,53.140197803643574,52.58117443061952,52.87712775967633,11105386
2023-02-17,52.41675567626953,52.97578282784173,51.9892691951566,52.81136263464393,7559548
2023-02-20,53.89652633666992,55.40918007761937,53.46903985388047,53.92940962278828,46480078
2023-02-21,54.02806091308594,54.25824766923273,53.46903754669403,54.22536438453329,12453493
2023-02-22,53.96229553222656,54.22536557886701,53.469038724369376,53.6005718660642,19416834
2023-02-23,54.159603118896484,54.38978613433402,53.30462257998134,53.99518291604717,14527701
2023-02-24,54.22536849975586,54.58708842215173,53.699228378134045,54.25825178695085,8509320
2023-02-27,51.594661712646484,54.38978238910922,51.10140490131477,54.38978238910922,15409105
2023-02-28,52.38386917114258,53.534802926297374,51.82484581717481,51.82484581717481,18410106
2023-03-01,53.53480529785156,53.666342202803655,52.48252511123798,52.61405825293929,11773822
2023-03-02,53.10731506347656,53.53480530052875,52.94289487309092,53.271735253862204,6612655
2023-03-03,52.646942138671875,53.66634281473465,52.38387208901882,53.633455765683536,13098846
2023-03-06,54.718624114990234,55.14611436550212,53.92941018689109,53.92941018689109,27097054
2023-03-08,54.94881057739258,55.08034372250914,54.06094679485222,54.35690013461537,10075456
2023-03-09,54.38978576660156,55.17899972434149,53.86364563694231,55.04746281030115,9390082
2023-03-10,54.619972229003906,54.75150914228631,53.50192540073315,53.962298952345,7752126
2023-03-13,52.48252487182617,54.38978176055017,52.15368449257142,53.99517857399555,11594085
2023-03-14,51.82484817504883,52.745595221063866,51.43024122297072,52.54829174502482,11070147
2023-03-15,50.50950241088867,52.54829639616414,49.983358507131044,52.1536894091587,7833699
2023-03-16,45.050785064697266,46.89227911856559,43.439481530813204,46.89227911856559,629861299
2023-03-17,44.590415954589844,45.905766181056094,43.669668914438084,45.64269613576285,42735310
2023-03-20,43.11064529418945,44.4259955131986,42.84757525038762,43.76831852206865,50692723
2023-03-21,43.11064529418945,43.60390209672423,42.4529683030595,43.47236519319794,33706230
2023-03-22,43.04487609863281,43.66966982120944,42.84757638300416,43.373716484515604,32063304
2023-03-23,42.9133415222168,43.04487466157799,42.452968007951156,43.04487466157799,21396952
2023-03-24,42.584503173828125,43.57101681898632,42.22278326012054,42.913343564381464,20444788
2023-03-27,42.18989944458008,42.683156260972865,41.76240920017276,42.584502639743796,26154885
2023-03-28,41.36780548095703,42.38720238682152,40.64436190852888,42.288548766842204,33483847
2023-03-29,42.45296859741211,42.74892192833485,41.20338493987659,41.367805129611796,30268953
2023-03-31,44.130043029785156,44.1958096011829,42.617389308132054,43.011992499769356,22257579
2023-04-03,44.45887756347656,44.68906431581635,44.097157674514406,44.62329774750517,11383434
2023-04-05,44.42599868774414,44.68906875034415,43.965625137381366,44.45888197516276,8557086
2023-04-06,44.656185150146484,44.78772206215069,44.06427469100403,44.393115089389056,7116240
2023-04-10,44.68907165527344,45.050791603642246,44.13004820631652,44.820608576749265,10099228
2023-04-11,44.95213317871094,45.182319925041064,44.524642969347774,44.72194643238082,10143691
2023-04-12,45.280975341796875,45.97153184504267,44.91925168461984,45.280975341796875,19766322
2023-04-13,44.91925811767578,45.807121982218554,44.59042146126239,45.478281562553924,8728773
2023-04-17,45.280975341796875,45.3796251956175,44.327345035194675,44.85348511540609,9565654
2023-04-18,45.18231964111328,45.57692656469963,44.91924961313922,45.544039518358666,13915387
2023-04-19,45.37963104248047,45.74135098301201,44.787724316792065,45.18232754616727,15196144
