Price,Close,High,Low,Open,Volume
Ticker,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS
Date,,,,,
2023-01-02,49.817901611328125,50.08113993946122,48.797852619105136,48.89656558003326,16344105
2023-01-03,50.04823684692383,50.245666539281466,49.521756412084066,49.81790283344961,10859731
2023-01-04,49.225608825683594,50.179849105115366,48.73203652705735,50.14694478729466,8710752
2023-01-05,49.686279296875,49.78499602094282,48.69913465014465,49.3243280170476,7324356
2023-01-06,49.55466079711914,49.949516386680486,48.89656312697305,49.653373753095,8076379
2023-01-09,50.64052200317383,50.83795169492653,49.88371132283692,49.949519964868436,15335931
2023-01-10,51.82509231567383,52.285760305011976,50.541805068607765,50.77213906327684,36685590
2023-01-11,50.8050422668457,52.15413812116767,50.377278605324534,51.98961276696927,13978857
2023-01-12,51.430233001708984,51.52894972273129,50.47599270388794,51.002469330480686,18534366
2023-01-13,50.837947845458984,51.29861583611397,48.501703573659846,51.29861583611397,41603080
2023-01-16,49.71918487548828,51.068284601870104,49.62047191457852,50.87085491439251,11901637
2023-01-17,48.83075714111328,50.805046493095446,48.20556375567848,48.50170640534419,56133672
2023-01-18,48.962371826171875,49.126897185330805,48.567516236111494,48.89656318877146,10135534
2023-01-19,48.89656448364258,49.06108984715845,48.271374880466674,48.732039120126714,11815812
2023-01-20,48.04103469848633,48.896562026996094,47.679083435726064,48.732036671746265,33414445
2023-01-23,48.238468170166016,48.46880217939018,47.646182869679926,48.106850888128264,12076575
2023-01-24,48.56752014160156,48.86366279937523,48.17266075413121,48.2713774838279,10079661
2023-01-25,47.81071090698242,48.63333026261651,47.31713854047031,48.56752161792378,10755367
2023-01-27,47.11970520019531,48.23846713616779,46.26417782265586,47.77780289325196,19400304
2023-01-30,48.106849670410156,48.30427935412739,46.428703007300655,47.119705017481984,19037101
2023-01-31,49.686279296875,50.47599426112768,48.27137473137735,48.37008768978719,23899842
2023-02-01,48.76494598388672,50.179850518313714,47.777801358833614,49.94951652142413,13454178
2023-02-02,49.32432556152344,49.62046818766801,47.84360866514278,48.56751495441718,21250107
2023-02-03,49.94951629638672,50.67342260254144,49.093992715835434,49.554660707539156,21671890
2023-02-06,51.72637939453125,51.98961394214641,49.55466048578537,49.949516072865976,22104030
2023-02-07,52.713523864746094,53.04257081401172,51.59475821219039,51.726379251291355,39149149
2023-02-08,53.14128875732422,53.60195678893248,51.98961867830356,52.71352881282358,41891415
2023-02-09,52.18704605102539,53.93100136986905,51.59476075996832,53.93100136986905,37864893
2023-02-10,52.779335021972656,53.404524631999394,52.05542868649146,52.28576269167448,20582980
2023-02-13,52.35157012939453,53.174189405782414,52.055427491147526,52.943855405888534,12741529
2023-02-14,52.64771270751953,53.30581038727308,51.82509343207105,52.58190406924156,13355443
2023-02-15,52.713523864746094,53.272904808195015,52.38447314982261,52.8451411381892,8324116
2023-02-16,52.746429443359375,53.17418935792766,52.614808401113635,52.91095103909412,11105386
2023-02-17,52.45028305053711,53.009667773124434,52.02252313588062,52.845142411697815,7559548
2023-02-20,53.930999755859375,55.444621023847105,53.503239843190094,53.963904074860245,46480078
2023-02-21,54.0626220703125,54.29295607439927,53.50324110281234,54.26005175462374,12453493
2023-02-22,53.99681091308594,54.2600492246744,53.50323860815034,53.63485588111565,19416834
2023-02-23,54.194244384765625,54.42457462859068,53.33871698792583,54.02971901637533,14527701
2023-02-24,54.26005172729492,54.62200301030154,53.73357507983547,54.292956047053885,8509320
2023-02-27,51.627662658691406,54.42457114853582,51.13409035073899,54.42457114853582,15409105
2023-02-28,52.41737747192383,53.56904744292249,51.85799652843499,51.85799652843499,18410106
2023-03-01,53.56904983520508,53.70067088019336,52.51609653793094,52.64771381726119,11773822
2023-03-02,53.14128875732422,53.56905246748307,52.97676338441892,53.305814130229514,6612655
2023-03-03,52.68061828613281,53.70067103211825,52.41737996106955,53.66776294653456,13098846
2023-03-06,54.75362777709961,55.18139149436118,53.963908986568015,53.963908986568015,27097054
2023-03-08,54.98395919799805,55.11557647976045,54.09552748346946,54.39167013309296,10075456
2023-03-09,54.42457580566406,55.214294578490716,53.89809913421843,55.08267352780021,9390082
2023-03-10,54.6549072265625,54.78652827100713,53.53614529424422,53.9968133013134,7752126
2023-03-13,52.51609420776367,54.4245710329784,52.18704349272214,54.029715446849565,11594085
2023-03-14,51.85799789428711,52.77933389535247,51.46313853221397,52.5819042143159,11070147
2023-03-15,50.54180908203125,52.581907111964966,50.01532864836814,52.18704772813218,7833699
2023-03-16,45.0796012878418,46.92227323247272,43.467267101947584,46.92227323247272,629861299
2023-03-17,44.618934631347656,45.93512611589883,43.697598709333015,45.6718878189886,42735310
2023-03-20,43.138221740722656,44.454413345536615,42.874983419759864,43.79631566030065,50692723
2023-03-21,43.138221740722656,43.63179406323514,42.480124055486684,43.50017301992475,33706230
2023-03-22,43.072410583496094,43.697603967422836,42.87498466130058,43.40146131847147,32063304
2023-03-23,42.940792083740234,43.072409361469745,42.480124080371,43.072409361469745,21396952
2023-03-24,42.61174011230469,43.598884729047775,42.249788843472565,42.940790828324296,20444788
2023-03-27,42.21688461303711,42.7104569224379,41.78912094071432,42.611740201163016,26154885
2023-03-28,41.394264221191406,42.41431313065179,40.670357936145685,42.31559641207505,33483847
2023-03-29,42.48012161254883,42.77626423589422,41.22973871846782,41.39426407172982,30268953
2023-03-31,44.15827178955078,44.22408042999304,42.64465046543039,43.03950607374201,22257579
2023-04-03,44.4873161315918,44.717650125202496,44.12536486486518,44.65184148864454,11383434
2023-04-05,44.45441436767578,44.7176526946912,43.99374635398427,44.48731868784545,8557086
2023-04-06,44.68474578857422,44.81636682729393,44.09245676282227,44.421507476792634,7116240
2023-04-10,44.717655181884766,45.079606489540915,44.1582741765715,44.84927623554226,10099228
2023-04-11,44.98088836669922,45.21122235994945,44.55312469842623,44.75055437344898,10143691
2023-04-12,45.309940338134766,46.00093857141037,44.94798529626855,45.309940338134766,19766322
2023-04-13,44.9479866027832,45.83641830804461,44.618939636151374,45.50736757575473,8728773
2023-04-17,45.309940338134766,45.408653295557585,44.35570002041576,44.88217665798667,9565654
2023-04-18,45.211219787597656,45.60607911517712,44.947981491097224,45.57317103316414,13915387
2023-04-19,45.408653259277344,45.770604535196426,44.81636798389777,45.2112235789315,15196144
