Price,Close,High,Low,Open,Volume
Ticker,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS
Date,,,,,
2023-01-02,50.27537536621094,50.541030990587046,49.24595934672379,49.34557878077565,16344105
2023-01-03,50.5078239440918,50.70706661019081,49.97650890108184,50.27537480034925,10859731
2023-01-04,49.67764663696289,50.64064968637637,49.179541873489555,50.60744320884318,8710752
2023-01-05,50.142547607421875,50.242170845592796,49.146338027140395,49.77727253476304,7324356
2023-01-06,50.00971984863281,50.40820138592905,49.34557888615533,50.109339282897416,8076379
2023-01-09,51.10554885864258,51.30479152753494,50.34178846142005,50.40820141763823,15335931
2023-01-10,52.301002502441406,52.765900809161494,51.0059308195714,51.23837997293144,36685590
2023-01-11,51.27158737182617,52.63307203715784,50.83989553637843,52.46703583885378,13978857
2023-01-12,51.90251541137695,52.002138645322844,50.93951235124756,51.4708235981663,18534366
2023-01-13,51.30479431152344,51.76969263075345,48.9470962354624,51.76969263075345,41603080
2023-01-16,50.17575454711914,51.53724301278971,50.076135108272126,51.338000334857675,11901637
2023-01-17,49.27916717529297,51.27158631283722,48.648232674959594,48.94709478554365,56133672
2023-01-18,49.411991119384766,49.578027307634315,49.01350958791872,49.345578164180054,10135534
2023-01-19,49.3455810546875,49.51161725266292,48.71465034280927,49.17954485671208,11815812
2023-01-20,48.48219680786133,49.34558046676119,48.11692173695304,49.179544270764,33414445
2023-01-23,48.68143844604492,48.9138875953944,48.08371423356789,48.54861253226685,12076575
2023-01-24,49.013511657714844,49.3123737689945,48.61502630918335,48.71464954643519,10079661
2023-01-25,48.249752044677734,49.07992543435433,47.75164725082418,49.01351247523732,10755367
2023-01-27,47.55240249633789,48.6814379529673,46.68901886457392,48.21654345921496,19400304
2023-01-30,48.548614501953125,48.74785718094165,46.85505743090771,47.55240490724853,19037101
2023-01-31,50.142547607421875,50.93951451159946,48.71464999585959,48.81426943379255,23899842
2023-02-01,49.21275329589844,50.640650864225734,48.21654374578096,50.40820171584913,13454178
2023-02-02,49.77727127075195,50.076133377199696,48.28295693827536,49.01351086527978,21250107
2023-02-03,50.408203125,51.13875706885782,49.54482326420691,50.00972157395625,21671890
2023-02-06,52.20138168334961,52.467033508456,50.00971992408143,50.40820146197885,22104030
2023-02-07,53.197593688964844,53.52966228594462,52.068554378852795,52.20138409778751,39149149
2023-02-08,53.62928009033203,54.094178392076294,52.46703433597137,53.19759206748769,41891415
2023-02-09,52.66627883911133,54.426248871049296,52.06855460193919,54.426248871049296,37864893
2023-02-10,53.26400375366211,53.89493443365934,52.53344983981841,52.76589898514312,20582980
2023-02-13,52.832313537597656,53.662486910139805,52.53345142750151,53.43003775778993,12741529
2023-02-14,53.13117599487305,53.79531697738927,52.30100261690623,53.06476303669281,13355443
2023-02-15,53.197593688964844,53.762111443901865,52.865521291747065,53.330419607661554,8324116
2023-02-16,53.230796813964844,53.66248482276161,53.09796710340123,53.39682920187215,11105386
2023-02-17,52.93193435668945,53.49645591299064,52.50024631982597,53.33041971405053,7559548
2023-02-20,54.426246643066406,55.953767453520896,53.994558622886046,54.459453121523524,46480078
2023-02-21,54.559078216552734,54.79152737391247,53.9945604630668,54.75832089432365,12453493
2023-02-22,54.4926643371582,54.758319969620636,53.994559551261396,54.12738546737365,19416834
2023-02-23,54.6919059753418,54.9243513241342,53.82852233601857,54.525869783109364,14527701
2023-02-24,54.75831985473633,55.1235949235166,54.22700859092617,54.791526333694726,8509320
2023-02-27,52.10176086425781,54.92435343949139,51.603656068614356,54.92435343949139,15409105
2023-02-28,52.89872741699219,54.0609731989912,52.33420966583751,52.33420966583751,18410106
2023-03-01,54.060970306396484,54.19380001733401,52.99834781984736,53.13117373054711,11773822
2023-03-02,53.62928009033203,54.06097191341426,53.463243896783965,53.79531628388009,6612655
2023-03-03,53.16438293457031,54.19380279647244,52.89872729930982,54.16059251685666,13098846
2023-03-06,55.25642395019531,55.6881157717444,54.45945326418534,54.45945326418534,27097054
2023-03-08,55.48887252807617,55.621698440882966,54.59228241567896,54.89114451973209,10075456
2023-03-09,54.92435073852539,55.72132141255341,54.393039489331926,55.58849170013613,9390082
2023-03-10,55.15679931640625,55.28962902745404,54.02776387357004,54.49266216188064,7752126
2023-03-13,52.998348236083984,54.924350558021196,52.66627585625103,54.52586902255458,11594085
2023-03-14,52.33420944213867,53.26400606376353,51.935724089945744,53.06476338766707,11070147
2023-03-15,51.00593185424805,53.06476399699736,50.474616778477184,52.66627864022871,7833699
2023-03-16,45.493568420410156,47.35316166867711,43.86642812841454,47.35316166867711,629861299
2023-03-17,45.02867126464844,46.35694936381995,44.0988746951095,46.09129374398565,42735310
2023-03-20,43.534358978271484,44.86263713847361,43.268703346231064,44.19849615825358,50692723
2023-03-21,43.534358978271484,44.032463763377024,42.870217998051466,43.899634047237846,33706230
2023-03-22,43.46794128417969,44.09887577183982,43.2687024146176,43.800013667258845,32063304
2023-03-23,43.33511734008789,43.46794325916429,42.87021902284448,43.46794325916429,21396952
2023-03-24,43.00304412841797,43.99925370359735,42.6377690576299,43.33511652030305,20444788
2023-03-27,42.60456085205078,43.10266561945608,42.17286904023611,43.003042385832345,26154885
2023-03-28,41.77438735961914,42.803803368606694,41.04383344997672,42.70418013533313,33483847
2023-03-29,42.870216369628906,43.16907846929239,41.60835121530928,41.774387404116894,30268953
2023-03-31,44.56377410888672,44.630187065468405,43.03625330608083,43.4347348458088,22257579
2023-04-03,44.895843505859375,45.12829265834673,44.530568437800916,45.06187970056118,11383434
2023-04-05,44.86263656616211,45.12829219481357,44.39773826596258,44.89584304471381,8557086
2023-04-06,45.09508514404297,45.227914856802144,44.49735713698344,44.82942951876245,7116240
2023-04-10,45.128292083740234,45.49356714714775,44.56377434927504,45.261121797857975,10099228
2023-04-11,45.39394760131836,45.62639675028058,44.96225578178312,45.16149845235614,10143691
2023-04-12,45.72602081298828,46.42336447225383,45.36074194362259,45.72602081298828,19766322
2023-04-13,45.360740661621094,46.25733076996266,45.028672080868354,45.9252583889721,8728773
2023-04-17,45.72602081298828,45.82564024995824,44.763017721327,45.29432898564262,9565654
2023-04-18,45.62639617919922,46.02488151535763,45.360740555172875,45.99167123714626,13915387
2023-04-19,45.82564163208008,46.1909167122247,45.227917391756854,45.62639895189299,15196144
