Price,Close,High,Low,Open,Volume
Ticker,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS,MOTHERSON.NS
Date,,,,,
2023-01-02,50.052791595458984,50.317271084795536,49.02793310135321,49.12711149107452,16344105
2023-01-03,50.28421401977539,50.48257459209154,49.755251232461255,50.05279398264209,10859731
2023-01-04,49.45771408081055,50.41645372934701,48.96181452352709,50.38339426331657,8710752
2023-01-05,49.92055130004883,50.019733475847424,48.92875224254181,49.55689341122239,7324356
2023-01-06,49.78831481933594,50.18503218325335,49.12711416825591,49.887493214461976,8076379
2023-01-09,50.87929153442383,51.077652105106885,50.11891249964979,50.18503142873974,15335931
2023-01-10,52.069454193115234,52.53229429039805,50.780116084063636,51.01153613270504,36685590
2023-01-11,51.044593811035156,52.40005080552634,50.61481319526902,52.23474969559784,13978857
2023-01-12,51.672733306884766,51.771915490215456,50.71399364069755,51.242952673749784,18534366
2023-01-13,51.07765197753906,51.54049204683917,48.730392166576124,51.54049204683917,41603080
2023-01-16,49.95361328125,51.30907407929584,49.85443488386714,51.11071350111677,11901637
2023-01-17,49.060997009277344,51.044595250712206,48.43285580056339,48.730394780095935,56133672
2023-01-18,49.193233489990234,49.35853459992959,48.79651612291437,49.127114559379805,10135534
2023-01-19,49.12711715698242,49.2924182756621,48.49897971614392,48.96181603830274,11815812
2023-01-20,48.267555236816406,49.12711650240156,47.903897320662765,48.961815385924396,33414445
2023-01-23,48.465911865234375,48.69733189605386,47.87083394793463,48.3336740095736,12076575
2023-01-24,48.79651641845703,49.09405539141934,48.39979526556509,48.49897744549473,10079661
2023-01-25,48.036136627197266,48.862634602437474,47.54023708537049,48.79651567243744,10755367
2023-01-27,47.34187698364258,48.46591393849542,46.482315751424956,48.003077640470494,19400304
2023-01-30,48.333675384521484,48.53203595706854,46.64761619299137,47.34187630519944,19037101
2023-01-31,49.92055130004883,50.71398978937181,48.49897542545842,48.59815381784386,23899842
2023-02-01,48.994873046875,50.41644886612443,48.00307402797804,50.18502884282095,13454178
2023-02-02,49.5568962097168,49.8544351870884,48.06919753944543,48.796517141583436,21250107
2023-02-03,50.18503189086914,50.912351467795744,49.325474454544924,49.788314529263054,21671890
2023-02-06,51.97027587890625,52.23475161102883,49.788317038174135,50.18503441977143,22104030
2023-02-07,52.962074279785156,53.29267272380604,51.83803351665276,51.970275164309136,39149149
2023-02-08,53.391849517822266,53.85468959559343,52.23474932339436,52.96207268853184,41891415
2023-02-09,52.433109283447266,54.185287395405794,51.83803135237199,54.185287395405794,37864893
2023-02-10,53.028194427490234,53.656331863870264,52.30087480724099,52.532294858384546,20582980
2023-02-13,52.598411560058594,53.42490954569194,52.300872587903655,53.19348950436848,12741529
2023-02-14,52.89595031738281,53.557150973252085,52.06945233510619,52.829831386819876,13355443
2023-02-15,52.962074279785156,53.524092769644675,52.6314720523509,53.094312144028166,8324116
2023-02-16,52.99513244628906,53.424909277953134,52.862890801875544,53.160429772539366,11105386
2023-02-17,52.69758987426758,53.25961213570008,52.26781304111875,53.09431102546542,7559548
2023-02-20,54.18528747558594,55.70604555361815,53.75551065069038,54.21834694031535,46480078
2023-02-21,54.31753158569336,54.54895163272643,53.755513092933086,54.51589216649504,12453493
2023-02-22,54.251407623291016,54.51588711203415,53.755508108971014,53.88774596163606,19416834
2023-02-23,54.449771881103516,54.68118813897312,53.590210646791775,54.284470770640496,14527701
2023-02-24,54.515892028808594,54.87954993984872,53.98693300361565,54.548951494956476,8509320
2023-02-27,51.87109375,54.68119002427839,51.37519418492655,54.68119002427839,15409105
2023-02-28,52.664527893066406,53.82162804260656,52.10250944189538,52.10250944189538,18410106
2023-03-01,53.82162857055664,53.953870210406905,52.763710585407175,52.89594844184428,11773822
2023-03-02,53.391849517822266,53.82163013052595,53.22654840907163,53.5571506265729,6612655
2023-03-03,52.92900848388672,53.953870799530556,52.664528984711495,53.92080755164711,13098846
2023-03-06,55.01179122924805,55.44157185319572,54.21834891321746,54.21834891321746,27097054
2023-03-08,55.24320983886719,55.37544769916093,54.35058914823139,54.648128117305575,10075456
2023-03-09,54.68118667602539,55.47462895828938,54.152227676791526,55.342387316774314,9390082
2023-03-10,54.9126091003418,55.04485074761064,53.78857212391676,54.25141221423767,7752126
2023-03-13,52.763710021972656,54.68118540372711,52.4331078175839,54.28446805523897,11594085
2023-03-14,52.10251235961914,53.028192531089054,51.7057912051568,52.829831953857884,11070147
2023-03-15,50.780113220214844,52.82983029251494,50.25115043642827,52.43310915052831,7833699
2023-03-16,45.29215621948242,47.14351655083456,43.6722197129626,47.14351655083456,629861299
2023-03-17,44.82931900024414,46.15171650735305,43.90363885356129,45.88723700593127,42735310
2023-03-20,43.34162139892578,44.66401893694112,43.07714189132272,44.0028182762268,50692723
2023-03-21,43.34162139892578,43.8375209486082,42.68042073821146,43.705279303100006,33706230
2023-03-22,43.27549743652344,43.90363861360024,43.07714064910116,43.60609964905363,32063304
2023-03-23,43.14326095581055,43.27549881831443,42.68042087022031,43.27549881831443,21396952
2023-03-24,42.812660217285156,43.80445935410896,42.44900229937604,43.1432624518354,20444788
2023-03-27,42.41593933105469,42.91183885852876,41.98615873166699,42.81265668298606,26154885
2023-03-28,41.58944320678711,42.61430177080115,40.86212361564597,42.51511959090131,33483847
2023-03-29,42.680419921875,42.97795888931084,41.42414133893559,41.58944244680583,30268953
2023-03-31,44.366477966308594,44.432596894379174,42.845719920206506,43.242437272043105,22257579
2023-04-03,44.697078704833984,44.92849874847886,44.33342079819967,44.86237981698413,11383434
2023-04-05,44.66401672363281,44.9284962181297,44.20117666240998,44.697076187518284,8557086
2023-04-06,44.89543533325195,45.02767696802136,44.300353651909134,44.630955847126145,7116240
2023-04-10,44.928497314453125,45.29215520948023,44.36647884785978,45.06073895663503,10099228
2023-04-11,45.19297790527344,45.42439794711276,44.763197287084225,44.961557863434116,10143691
2023-04-12,45.52357864379883,46.21783496328404,45.159916968436875,45.52357864379883,19766322
2023-04-13,45.15991973876953,46.052540466312834,44.82932129095254,45.72193823508243,8728773
2023-04-17,45.52357864379883,45.62275703703581,44.56483904218864,45.093798039612224,9565654
2023-04-18,45.424400329589844,45.821121503097366,45.15992080838933,45.78805825246048,13915387
2023-04-19,45.62275695800781,45.98641484932666,45.027679032790374,45.424396388464274,15196144
